,name,mapped_data
11620,north east BW,",,North East,Botswana"
11621,south east BW,",,South East,Botswana"
11622,kgatleng BW,",,Kgatleng,Botswana"
11623,ghanzi BW,",,Ghanzi,Botswana"
11624,grodnenskaya BY,",,Grodnenskaya,Belarus"
11625,minsk BY,",,Minsk,Belarus"
11626,gomel BY,",,Gomel,Belarus"
11627,brest BY,",,Brest,Belarus"
11628,mogilev BY,",,Mogilev,Belarus"
11629,vitebsk BY,",,Vitebsk,Belarus"
11630,orange walk BZ,",,Orange Walk,Belize"
11631,belize BZ,",,Belize,Belize"
11632,cayo BZ,",,Cayo,Belize"
11633,toledo BZ,",,Toledo,Belize"
11634,stann creek BZ,",,Stann Creek,Belize"
11635,corozal BZ,",,Corozal,Belize"
11636,british columbia CA,",,British Columbia,Canada"
11637,quebec CA,",,Quebec,Canada"
11638,alberta CA,",,Alberta,Canada"
11639,ontario CA,",,Ontario,Canada"
11640,prince edward island CA,",,Prince Edward Island,Canada"
11641,manitoba CA,",,Manitoba,Canada"
11642,nova scotia CA,",,Nova Scotia,Canada"
11643,saskatchewan CA,",,Saskatchewan,Canada"
11644,newfoundland and labrador CA,",,Newfoundland and Labrador,Canada"
11645,new brunswick CA,",,New Brunswick,Canada"
11646,nunavut CA,",,Nunavut,Canada"
11647,northwest territories CA,",,Northwest Territories,Canada"
11648,yukon CA,",,Yukon,Canada"
11649,eastern province CD,",,Eastern Province,Congo, Democratic Republic of the"
11650,south kivu CD,",,South Kivu,Congo, Democratic Republic of the"
11651,kasai-occidental CD,",,Kasai-Occidental,Congo, Democratic Republic of the"
11652,nord kivu CD,",,Nord Kivu,Congo, Democratic Republic of the"
11653,kasai-oriental CD,",,Kasai-Oriental,Congo, Democratic Republic of the"
11654,equateur CD,",,Equateur,Congo, Democratic Republic of the"
11655,katanga CD,",,Katanga,Congo, Democratic Republic of the"
11656,maniema CD,",,Maniema,Congo, Democratic Republic of the"
11657,bas-congo CD,",,Bas-Congo,Congo, Democratic Republic of the"
11658,bandundu CD,",,Bandundu,Congo, Democratic Republic of the"
11659,kinshasa CD,",,Kinshasa,Congo, Democratic Republic of the"
11660,haut-mbomou CF,",,Haut-Mbomou,Central African Republic"
11661,mbomou CF,",,Mbomou,Central African Republic"
11662,haute-kotto CF,",,Haute-Kotto,Central African Republic"
11663,bamingui-bangoran CF,",,Bamingui-Bangoran,Central African Republic"
11664,basse-kotto CF,",,Basse-Kotto,Central African Republic"
11665,ouaka CF,",,Ouaka,Central African Republic"
11666,vakaga CF,",,Vakaga,Central African Republic"
11667,kemo CF,",,Kemo,Central African Republic"
11668,ouham-pende CF,",,Ouham-Pende,Central African Republic"
11669,sangha-mbaere CF,",,Sangha-Mbaere,Central African Republic"
11670,lobaye CF,",,Lobaye,Central African Republic"
11671,nana-grebizi CF,",,Nana-Grebizi,Central African Republic"
11672,ouham CF,",,Ouham,Central African Republic"
11673,mambere-kadei CF,",,Mambere-Kadei,Central African Republic"
11674,ombella-mpoko CF,",,Ombella-Mpoko,Central African Republic"
11675,nana-mambere CF,",,Nana-Mambere,Central African Republic"
11676,bangui CF,",,Bangui,Central African Republic"
11677,lekoumou CG,",,Lekoumou,Congo"
11678,sangha CG,",,Sangha,Congo"
11679,pointe-noire CG,",,Pointe-Noire,Congo"
11680,cuvette CG,",,Cuvette,Congo"
11681,niari CG,",,Niari,Congo"
11682,bouenza CG,",,Bouenza,Congo"
11683,kouilou CG,",,Kouilou,Congo"
11684,pool CG,",,Pool,Congo"
11685,likouala CG,",,Likouala,Congo"
11686,plateaux CG,",,Plateaux,Congo"
11687,cuvette-ouest CG,",,Cuvette-Ouest,Congo"
11688,brazzaville CG,",,Brazzaville,Congo"
11689,basel-landschaft CH,",,Basel-Landschaft,Switzerland"
11690,bern CH,",,Bern,Switzerland"
11691,saint gallen CH,",,Saint Gallen,Switzerland"
11692,aargau CH,",,Aargau,Switzerland"
11693,zurich CH,",,Zurich,Switzerland"
11694,grisons CH,",,Grisons,Switzerland"
11695,zug CH,",,Zug,Switzerland"
11696,solothurn CH,",,Solothurn,Switzerland"
11697,valais CH,",,Valais,Switzerland"
11698,lucerne CH,",,Lucerne,Switzerland"
11699,vaud CH,",,Vaud,Switzerland"
11700,schwyz CH,",,Schwyz,Switzerland"
11701,nidwalden CH,",,Nidwalden,Switzerland"
11702,schaffhausen CH,",,Schaffhausen,Switzerland"
11703,thurgau CH,",,Thurgau,Switzerland"
11704,appenzell ausserrhoden CH,",,Appenzell Ausserrhoden,Switzerland"
11705,fribourg CH,",,Fribourg,Switzerland"
11706,ticino CH,",,Ticino,Switzerland"
11707,jura CH,",,Jura,Switzerland"
11708,geneva CH,",,Geneva,Switzerland"
11709,neuchatel CH,",,Neuchatel,Switzerland"
11710,uri CH,",,Uri,Switzerland"
11711,glarus CH,",,Glarus,Switzerland"
11712,obwalden CH,",,Obwalden,Switzerland"
11713,appenzell innerrhoden CH,",,Appenzell Innerrhoden,Switzerland"
11714,basel-city CH,",,Basel-City,Switzerland"
11715,marahoue CI,",,Marahoue,Côte d'Ivoire"
11716,lacs CI,",,Lacs,Côte d'Ivoire"
11717,haut-sassandra CI,",,Haut-Sassandra,Côte d'Ivoire"
11718,dix-huit montagnes CI,",,Dix-Huit Montagnes,Côte d'Ivoire"
11719,bafing CI,",,Bafing,Côte d'Ivoire"
11720,savanes CI,",,Savanes,Côte d'Ivoire"
11721,lagunes CI,",,Lagunes,Côte d'Ivoire"
11722,zanzan CI,",,Zanzan,Côte d'Ivoire"
11723,bas-sassandra CI,",,Bas-Sassandra,Côte d'Ivoire"
11724,vallee du bandama CI,",,Vallee du Bandama,Côte d'Ivoire"
11725,fromager CI,",,Fromager,Côte d'Ivoire"
11726,denguele CI,",,Denguele,Côte d'Ivoire"
11727,worodougou CI,",,Worodougou,Côte d'Ivoire"
11728,sud-comoe CI,",,Sud-Comoe,Côte d'Ivoire"
11729,sud-bandama CI,",,Sud-Bandama,Côte d'Ivoire"
11730,n'zi-comoe CI,",,N'zi-Comoe,Côte d'Ivoire"
11731,moyen-comoe CI,",,Moyen-Comoe,Côte d'Ivoire"
11732,agneby CI,",,Agneby,Côte d'Ivoire"
11733,biobio CL,",,Biobio,Chile"
11734,valparaiso CL,",,Valparaiso,Chile"
11735,araucania CL,",,Araucania,Chile"
11736,coquimbo CL,",,Coquimbo,Chile"
11737,atacama CL,",,Atacama,Chile"
11738,los rios CL,",,Los Rios,Chile"
11739,antofagasta CL,",,Antofagasta,Chile"
11740,maule CL,",,Maule,Chile"
11741,santiago metropolitan CL,",,Santiago Metropolitan,Chile"
11742,o'higgins CL,",,O'Higgins,Chile"
11743,los lagos CL,",,Los Lagos,Chile"
11744,arica y parinacota CL,",,Arica y Parinacota,Chile"
11745,magallanes CL,",,Magallanes,Chile"
11746,aisen CL,",,Aisen,Chile"
11747,tarapaca CL,",,Tarapaca,Chile"
11748,centre CM,",,Centre,Cameroon"
11749,east CM,",,East,Cameroon"
11750,far north CM,",,Far North,Cameroon"
11751,littoral CM,",,Littoral,Cameroon"
11752,north-west province CM,",,North-West Province,Cameroon"
11753,west CM,",,West,Cameroon"
11754,south-west province CM,",,South-West Province,Cameroon"
11755,adamaoua CM,",,Adamaoua,Cameroon"
11756,north province CM,",,North Province,Cameroon"
11757,south province CM,",,South Province,Cameroon"
11758,gansu sheng CN,",,Gansu Sheng,China"
11759,qinghai sheng CN,",,Qinghai Sheng,China"
11760,tibet autonomous region CN,",,Tibet Autonomous Region,China"
11761,yunnan CN,",,Yunnan,China"
11762,xinjiang uygur zizhiqu CN,",,Xinjiang Uygur Zizhiqu,China"
11763,sichuan CN,",,Sichuan,China"
11764,jiangsu sheng CN,",,Jiangsu Sheng,China"
11765,guizhou sheng CN,",,Guizhou Sheng,China"
11766,anhui sheng CN,",,Anhui Sheng,China"
11767,shaanxi CN,",,Shaanxi,China"
11768,hainan CN,",,Hainan,China"
11769,guangdong CN,",,Guangdong,China"
11770,jiangxi sheng CN,",,Jiangxi Sheng,China"
11771,zhejiang sheng CN,",,Zhejiang Sheng,China"
11772,shanxi sheng CN,",,Shanxi Sheng,China"
11773,fujian CN,",,Fujian,China"
11774,shandong sheng CN,",,Shandong Sheng,China"
11775,hunan CN,",,Hunan,China"
11776,hubei CN,",,Hubei,China"
11777,chongqing shi CN,",,Chongqing Shi,China"
11778,henan sheng CN,",,Henan Sheng,China"
11779,shanghai shi CN,",,Shanghai Shi,China"
11780,hebei CN,",,Hebei,China"
11781,tianjin shi CN,",,Tianjin Shi,China"
11782,liaoning CN,",,Liaoning,China"
11783,beijing CN,",,Beijing,China"
11784,ningxia huizu zizhiqu CN,",,Ningxia Huizu Zizhiqu,China"
11785,guangxi zhuangzu zizhiqu CN,",,Guangxi Zhuangzu Zizhiqu,China"
11786,inner mongolia CN,",,Inner Mongolia,China"
11787,heilongjiang sheng CN,",,Heilongjiang Sheng,China"
11788,jilin sheng CN,",,Jilin Sheng,China"
11789,cundinamarca CO,",,Cundinamarca,Colombia"
11790,boyaca CO,",,Boyaca,Colombia"
11791,valle del cauca CO,",,Valle del Cauca,Colombia"
11792,antioquia CO,",,Antioquia,Colombia"
11793,santander CO,",,Santander,Colombia"
11794,magdalena CO,",,Magdalena,Colombia"
11795,casanare CO,",,Casanare,Colombia"
11796,huila CO,",,Huila,Colombia"
11797,narino CO,",,Narino,Colombia"
11798,caldas CO,",,Caldas,Colombia"
11799,meta CO,",,Meta,Colombia"
11800,tolima CO,",,Tolima,Colombia"
11801,norte de santander CO,",,Norte de Santander,Colombia"
11802,la guajira CO,",,La Guajira,Colombia"
11803,bolivar CO,",,Bolivar,Colombia"
11804,putumayo CO,",,Putumayo,Colombia"
11805,caqueta CO,",,Caqueta,Colombia"
11806,cesar CO,",,Cesar,Colombia"
11807,cordoba CO,",,Cordoba,Colombia"
11808,atlantico CO,",,Atlantico,Colombia"
11809,choco CO,",,Choco,Colombia"
11810,cauca CO,",,Cauca,Colombia"
11811,sucre CO,",,Sucre,Colombia"
11812,amazonas CO,",,Amazonas,Colombia"
11813,arauca CO,",,Arauca,Colombia"
11814,risaralda CO,",,Risaralda,Colombia"
11815,"archipielago de san andres, providencia y santa catalina CO",",,Archipielago de San Andres, Providencia y Santa Catalina,Colombia"
11816,quindio CO,",,Quindio,Colombia"
11817,guainia CO,",,Guainia,Colombia"
11818,vichada CO,",,Vichada,Colombia"
11819,vaupes CO,",,Vaupes,Colombia"
11820,guaviare CO,",,Guaviare,Colombia"
11821,bogota d.c. CO,",,Bogota D.C.,Colombia"
11822,alajuela CR,",,Alajuela,Costa Rica"
11823,cartago CR,",,Cartago,Costa Rica"
11824,guanacaste CR,",,Guanacaste,Costa Rica"
11825,san jose CR,",,San Jose,Costa Rica"
11826,limon CR,",,Limon,Costa Rica"
11827,puntarenas CR,",,Puntarenas,Costa Rica"
11828,heredia CR,",,Heredia,Costa Rica"
11829,sancti spiritus CU,",,Sancti Spiritus,Cuba"
11830,granma CU,",,Granma,Cuba"
11831,pinar del rio CU,",,Pinar del Rio,Cuba"
11832,camaguey CU,",,Camaguey,Cuba"
11833,ciego de avila CU,",,Ciego de Avila,Cuba"
11834,matanzas CU,",,Matanzas,Cuba"
11835,holguin CU,",,Holguin,Cuba"
11836,artemisa CU,",,Artemisa,Cuba"
11837,villa clara CU,",,Villa Clara,Cuba"
11838,la habana CU,",,La Habana,Cuba"
11839,santiago de cuba CU,",,Santiago de Cuba,Cuba"
11840,mayabeque CU,",,Mayabeque,Cuba"
11841,cienfuegos CU,",,Cienfuegos,Cuba"
11842,guantanamo CU,",,Guantanamo,Cuba"
11843,las tunas CU,",,Las Tunas,Cuba"
11844,isla de la juventud CU,",,Isla de la Juventud,Cuba"
11845,brava CV,",,Brava,Cape Verde"
11846,maio CV,",,Maio,Cape Verde"
11847,ribeira brava CV,",,Ribeira Brava,Cape Verde"
11848,tarrafal de sao nicolau CV,",,Tarrafal de Sao Nicolau,Cape Verde"
11849,tarrafal CV,",,Tarrafal,Cape Verde"
11850,sao filipe CV,",,Sao Filipe,Cape Verde"
11851,sao domingos CV,",,Sao Domingos,Cape Verde"
11852,sal CV,",,Sal,Cape Verde"
11853,santa cruz CV,",,Santa Cruz,Cape Verde"
11854,boa vista CV,",,Boa Vista,Cape Verde"
11855,ribeira grande CV,",,Ribeira Grande,Cape Verde"
11856,praia CV,",,Praia,Cape Verde"
11857,porto novo CV,",,Porto Novo,Cape Verde"
11858,mosteiros CV,",,Mosteiros,Cape Verde"
11859,paul CV,",,Paul,Cape Verde"
11860,sao salvador do mundo CV,",,Sao Salvador do Mundo,Cape Verde"
11861,sao vicente CV,",,Sao Vicente,Cape Verde"
11862,santa catarina do fogo CV,",,Santa Catarina do Fogo,Cape Verde"
11863,ribeira grande de santiago CV,",,Ribeira Grande de Santiago,Cape Verde"
11864,sao miguel CV,",,Sao Miguel,Cape Verde"
11865,santa catarina CV,",,Santa Catarina,Cape Verde"
11866,sao lourenco dos orgaos CV,",,Sao Lourenco dos Orgaos,Cape Verde"
11867,ammochostos CY,",,Ammochostos,Cyprus"
11868,limassol CY,",,Limassol,Cyprus"
11869,lefkosia CY,",,Lefkosia,Cyprus"
11870,larnaka CY,",,Larnaka,Cyprus"
11871,pafos CY,",,Pafos,Cyprus"
11872,keryneia CY,",,Keryneia,Cyprus"
11873,kralovehradecky CZ,",,Kralovehradecky,Czech Republic"
11874,central bohemia CZ,",,Central Bohemia,Czech Republic"
11875,olomoucky CZ,",,Olomoucky,Czech Republic"
11876,zlin CZ,",,Zlin,Czech Republic"
11877,south moravian CZ,",,South Moravian,Czech Republic"
11878,karlovarsky CZ,",,Karlovarsky,Czech Republic"
11879,jihocesky CZ,",,Jihocesky,Czech Republic"
11880,ustecky CZ,",,Ustecky,Czech Republic"
11881,vysocina CZ,",,Vysocina,Czech Republic"
11882,plzensky CZ,",,Plzensky,Czech Republic"
11883,liberecky CZ,",,Liberecky,Czech Republic"
11884,pardubicky CZ,",,Pardubicky,Czech Republic"
11885,praha CZ,",,Praha,Czech Republic"
11886,moravskoslezsky CZ,",,Moravskoslezsky,Czech Republic"
11887,saxony DE,",,Saxony,Germany"
11888,hesse DE,",,Hesse,Germany"
11889,baden-wuerttemberg DE,",,Baden-Wuerttemberg,Germany"
11890,bavaria DE,",,Bavaria,Germany"
11891,rheinland-pfalz DE,",,Rheinland-Pfalz,Germany"
11892,mecklenburg-vorpommern DE,",,Mecklenburg-Vorpommern,Germany"
11893,north rhine-westphalia DE,",,North Rhine-Westphalia,Germany"
11894,saxony-anhalt DE,",,Saxony-Anhalt,Germany"
11895,brandenburg DE,",,Brandenburg,Germany"
11896,lower saxony DE,",,Lower Saxony,Germany"
11897,thuringia DE,",,Thuringia,Germany"
11898,schleswig-holstein DE,",,Schleswig-Holstein,Germany"
11899,berlin DE,",,Berlin,Germany"
11900,hamburg DE,",,Hamburg,Germany"
11901,saarland DE,",,Saarland,Germany"
11902,bremen DE,",,Bremen,Germany"
11903,tadjourah DJ,",,Tadjourah,Djibouti"
11904,obock DJ,",,Obock,Djibouti"
11905,djibouti DJ,",,Djibouti,Djibouti"
11906,ali sabieh DJ,",,Ali Sabieh,Djibouti"
11907,dikhil DJ,",,Dikhil,Djibouti"
11908,arta DJ,",,Arta,Djibouti"
11909,north denmark DK,",,North Denmark,Denmark"
11910,zealand DK,",,Zealand,Denmark"
11911,south denmark DK,",,South Denmark,Denmark"
11912,central jutland DK,",,Central Jutland,Denmark"
11913,capital region DK,",,Capital Region,Denmark"
11914,saint andrew DM,",,Saint Andrew,Dominica"
11915,saint mark DM,",,Saint Mark,Dominica"
11916,saint joseph DM,",,Saint Joseph,Dominica"
11917,saint george DM,",,Saint George,Dominica"
11918,saint david DM,",,Saint David,Dominica"
11919,saint john DM,",,Saint John,Dominica"
11920,saint paul DM,",,Saint Paul,Dominica"
11921,saint luke DM,",,Saint Luke,Dominica"
11922,saint patrick DM,",,Saint Patrick,Dominica"
11923,saint peter DM,",,Saint Peter,Dominica"
11924,azua DO,",,Azua,Dominican Republic"
11925,monte plata DO,",,Monte Plata,Dominican Republic"
11926,san cristobal DO,",,San Cristobal,Dominican Republic"
11927,monte cristi DO,",,Monte Cristi,Dominican Republic"
11928,hermanas mirabal DO,",,Hermanas Mirabal,Dominican Republic"
11929,duarte DO,",,Duarte,Dominican Republic"
11930,baoruco DO,",,Baoruco,Dominican Republic"
11931,puerto plata DO,",,Puerto Plata,Dominican Republic"
11932,santiago DO,",,Santiago,Dominican Republic"
11933,nacional DO,",,Nacional,Dominican Republic"
11934,barahona DO,",,Barahona,Dominican Republic"
11935,espaillat DO,",,Espaillat,Dominican Republic"
11936,san juan DO,",,San Juan,Dominican Republic"
11937,la vega DO,",,La Vega,Dominican Republic"
11938,el seibo DO,",,El Seibo,Dominican Republic"
11939,samana DO,",,Samana,Dominican Republic"
11940,la altagracia DO,",,La Altagracia,Dominican Republic"
11941,san pedro de macoris DO,",,San Pedro de Macoris,Dominican Republic"
11942,san jose de ocoa DO,",,San Jose de Ocoa,Dominican Republic"
11943,santiago rodriguez DO,",,Santiago Rodriguez,Dominican Republic"
11944,monsenor nouel DO,",,Monsenor Nouel,Dominican Republic"
11945,hato mayor DO,",,Hato Mayor,Dominican Republic"
11946,peravia DO,",,Peravia,Dominican Republic"
11947,maria trinidad sanchez DO,",,Maria Trinidad Sanchez,Dominican Republic"
11948,elias pina DO,",,Elias Pina,Dominican Republic"
11949,dajabon DO,",,Dajabon,Dominican Republic"
11950,independencia DO,",,Independencia,Dominican Republic"
11951,pedernales DO,",,Pedernales,Dominican Republic"
11952,valverde DO,",,Valverde,Dominican Republic"
11953,la romana DO,",,La Romana,Dominican Republic"
11954,santo domingo DO,",,Santo Domingo,Dominican Republic"
11955,sanchez ramirez DO,",,Sanchez Ramirez,Dominican Republic"
11956,boumerdes DZ,",,Boumerdes,Algeria"
11957,biskra DZ,",,Biskra,Algeria"
11958,tipaza DZ,",,Tipaza,Algeria"
11959,relizane DZ,",,Relizane,Algeria"
11960,ouargla DZ,",,Ouargla,Algeria"
11961,tlemcen DZ,",,Tlemcen,Algeria"
11962,tizi ouzou DZ,",,Tizi Ouzou,Algeria"
11963,tissemsilt DZ,",,Tissemsilt,Algeria"
11964,tindouf DZ,",,Tindouf,Algeria"
11965,adrar DZ,",,Adrar,Algeria"
11966,bejaia DZ,",,Bejaia,Algeria"
11967,tiaret DZ,",,Tiaret,Algeria"
11968,ain defla DZ,",,Ain Defla,Algeria"
11969,mila DZ,",,Mila,Algeria"
11970,tebessa DZ,",,Tebessa,Algeria"
11971,batna DZ,",,Batna,Algeria"
11972,tamanghasset DZ,",,Tamanghasset,Algeria"
11973,skikda DZ,",,Skikda,Algeria"
11974,bouira DZ,",,Bouira,Algeria"
11975,blida DZ,",,Blida,Algeria"
11976,souk ahras DZ,",,Souk Ahras,Algeria"
11977,mascara DZ,",,Mascara,Algeria"
11978,oran DZ,",,Oran,Algeria"
11979,sidi bel abbes DZ,",,Sidi Bel Abbes,Algeria"
11980,chlef DZ,",,Chlef,Algeria"
11981,wilaya de m'sila DZ,",,Wilaya de M'Sila,Algeria"
11982,setif DZ,",,Setif,Algeria"
11983,saida DZ,",,Saida,Algeria"
11984,alger DZ,",,Alger,Algeria"
11985,el oued DZ,",,El Oued,Algeria"
11986,bordj bou arreridj DZ,",,Bordj Bou Arreridj,Algeria"
11987,oum el bouaghi DZ,",,Oum el Bouaghi,Algeria"
11988,wilaya de naama DZ,",,Wilaya de Naama,Algeria"
11989,mostaganem DZ,",,Mostaganem,Algeria"
11990,ghardaia DZ,",,Ghardaia,Algeria"
11991,djelfa DZ,",,Djelfa,Algeria"
11992,medea DZ,",,Medea,Algeria"
11993,laghouat DZ,",,Laghouat,Algeria"
11994,khenchela DZ,",,Khenchela,Algeria"
11995,jijel DZ,",,Jijel,Algeria"
11996,illizi DZ,",,Illizi,Algeria"
11997,guelma DZ,",,Guelma,Algeria"
11998,ain temouchent DZ,",,Ain Temouchent,Algeria"
11999,constantine DZ,",,Constantine,Algeria"
12000,el tarf DZ,",,El Tarf,Algeria"
12001,annaba DZ,",,Annaba,Algeria"
12002,el bayadh DZ,",,El Bayadh,Algeria"
12003,bechar DZ,",,Bechar,Algeria"
12004,el oro EC,",,El Oro,Ecuador"
12005,zamora-chinchipe EC,",,Zamora-Chinchipe,Ecuador"
12006,guayas EC,",,Guayas,Ecuador"
12007,los rios EC,",,Los Rios,Ecuador"
12008,esmeraldas EC,",,Esmeraldas,Ecuador"
12009,carchi EC,",,Carchi,Ecuador"
12010,manabi EC,",,Manabi,Ecuador"
12011,napo EC,",,Napo,Ecuador"
12012,morona-santiago EC,",,Morona-Santiago,Ecuador"
12013,cotopaxi EC,",,Cotopaxi,Ecuador"
12014,santo domingo de los tsachilas EC,",,Santo Domingo de los Tsachilas,Ecuador"
12015,santa elena EC,",,Santa Elena,Ecuador"
12016,bolivar EC,",,Bolivar,Ecuador"
12017,pichincha EC,",,Pichincha,Ecuador"
12018,chimborazo EC,",,Chimborazo,Ecuador"
12019,tungurahua EC,",,Tungurahua,Ecuador"
12020,pastaza EC,",,Pastaza,Ecuador"
12021,galapagos EC,",,Galapagos,Ecuador"
12022,orellana EC,",,Orellana,Ecuador"
12023,imbabura EC,",,Imbabura,Ecuador"
12024,azuay EC,",,Azuay,Ecuador"
12025,loja EC,",,Loja,Ecuador"
12026,canar EC,",,Canar,Ecuador"
12027,sucumbios EC,",,Sucumbios,Ecuador"
12028,paernumaa EE,",,Paernumaa,Estonia"
12029,vorumaa EE,",,Vorumaa,Estonia"
12030,ida-virumaa EE,",,Ida-Virumaa,Estonia"
12031,viljandimaa EE,",,Viljandimaa,Estonia"
12032,laeaene-virumaa EE,",,Laeaene-Virumaa,Estonia"
12033,harju EE,",,Harju,Estonia"
12034,valgamaa EE,",,Valgamaa,Estonia"
12035,laeaene EE,",,Laeaene,Estonia"
12036,tartu EE,",,Tartu,Estonia"
12037,jaervamaa EE,",,Jaervamaa,Estonia"
12038,raplamaa EE,",,Raplamaa,Estonia"
12039,polvamaa EE,",,Polvamaa,Estonia"
12040,jogevamaa EE,",,Jogevamaa,Estonia"
12041,saare EE,",,Saare,Estonia"
12042,hiiumaa EE,",,Hiiumaa,Estonia"
12043,muhafazat al gharbiyah EG,",,Muhafazat al Gharbiyah,Egypt"
12044,muhafazat al qalyubiyah EG,",,Muhafazat al Qalyubiyah,Egypt"
12045,muhafazat al fayyum EG,",,Muhafazat al Fayyum,Egypt"
12046,muhafazat ad daqahliyah EG,",,Muhafazat ad Daqahliyah,Egypt"
12047,muhafazat al minufiyah EG,",,Muhafazat al Minufiyah,Egypt"
12048,suhaj EG,",,Suhaj,Egypt"
12049,muhafazat bani suwayf EG,",,Muhafazat Bani Suwayf,Egypt"
12050,muhafazat matruh EG,",,Muhafazat Matruh,Egypt"
12051,kafr ash shaykh EG,",,Kafr ash Shaykh,Egypt"
12052,south sinai EG,",,South Sinai,Egypt"
12053,al minya EG,",,Al Minya,Egypt"
12054,al buhayrah EG,",,Al Buhayrah,Egypt"
12055,muhafazat shamal sina' EG,",,Muhafazat Shamal Sina',Egypt"
12056,qina EG,",,Qina,Egypt"
12057,muhafazat al wadi al jadid EG,",,Muhafazat al Wadi al Jadid,Egypt"
12058,eastern province EG,",,Eastern Province,Egypt"
12059,red sea EG,",,Red Sea,Egypt"
12060,asyut EG,",,Asyut,Egypt"
12061,al jizah EG,",,Al Jizah,Egypt"
12062,aswan EG,",,Aswan,Egypt"
12063,muhafazat al qahirah EG,",,Muhafazat al Qahirah,Egypt"
12064,dumyat EG,",,Dumyat,Egypt"
12065,muhafazat bur sa`id EG,",,Muhafazat Bur Sa`id,Egypt"
12066,al isma'iliyah EG,",,Al Isma'iliyah,Egypt"
12067,as suways EG,",,As Suways,Egypt"
12068,luxor EG,",,Luxor,Egypt"
12069,alexandria EG,",,Alexandria,Egypt"
12070,oued ed-dahab-lagouira EH,",,Oued Ed-Dahab-Lagouira,Western Sahara"
12071,gash barka ER,",,Gash Barka,Eritrea"
12072,northern red sea region ER,",,Northern Red Sea Region,Eritrea"
12073,anseba ER,",,Anseba,Eritrea"
12074,southern red sea region ER,",,Southern Red Sea Region,Eritrea"
12075,debub ER,",,Debub,Eritrea"
12076,maekel region ER,",,Maekel Region,Eritrea"
12077,andalusia ES,",,Andalusia,Spain"
12078,extremadura ES,",,Extremadura,Spain"
12079,valencia ES,",,Valencia,Spain"
12080,castille-la mancha ES,",,Castille-La Mancha,Spain"
12081,murcia ES,",,Murcia,Spain"
12082,canary islands ES,",,Canary Islands,Spain"
12083,balearic islands ES,",,Balearic Islands,Spain"
12084,melilla ES,",,Melilla,Spain"
12085,aragon ES,",,Aragon,Spain"
12086,navarre ES,",,Navarre,Spain"
12087,castille and leon ES,",,Castille and Leon,Spain"
12088,basque country ES,",,Basque Country,Spain"
12089,la rioja ES,",,La Rioja,Spain"
12090,galicia ES,",,Galicia,Spain"
12091,madrid ES,",,Madrid,Spain"
12092,catalonia ES,",,Catalonia,Spain"
12093,asturias ES,",,Asturias,Spain"
12094,cantabria ES,",,Cantabria,Spain"
12095,ceuta ES,",,Ceuta,Spain"
12096,oromiya ET,",,Oromiya,Ethiopia"
12097,"southern nations, nationalities, and people's region ET",",,Southern Nations, Nationalities, and People's Region,Ethiopia"
12098,amhara ET,",,Amhara,Ethiopia"
12099,tigray ET,",,Tigray,Ethiopia"
12100,somali ET,",,Somali,Ethiopia"
12101,harari ET,",,Harari,Ethiopia"
12102,afar ET,",,Afar,Ethiopia"
12103,gambela ET,",,Gambela,Ethiopia"
12104,dire dawa ET,",,Dire Dawa,Ethiopia"
12105,binshangul gumuz ET,",,Binshangul Gumuz,Ethiopia"
12106,adis abeba ET,",,Adis Abeba,Ethiopia"
12107,haeme FI,",,Haeme,Finland"
12108,pirkanmaa FI,",,Pirkanmaa,Finland"
12109,northern ostrobothnia FI,",,Northern Ostrobothnia,Finland"
12110,lapland FI,",,Lapland,Finland"
12111,southern ostrobothnia FI,",,Southern Ostrobothnia,Finland"
12112,varsinais-suomi FI,",,Varsinais-Suomi,Finland"
12113,south karelia FI,",,South Karelia,Finland"
12114,kainuu FI,",,Kainuu,Finland"
12115,ostrobothnia FI,",,Ostrobothnia,Finland"
12116,southern savonia FI,",,Southern Savonia,Finland"
12117,kymenlaakso FI,",,Kymenlaakso,Finland"
